pseudocode,item_group,item_id,cpp_b,cpp_g,c1_b,c1_g,c2_b,c2_g,c3_b,c3_g,c4_b,c4_g,c5_b,c5_g,c6_b,c6_g,c7_b,c7_g,c8_b,c8_g,c9_b,c9_g,c10_b,c10_g,c11_b,c11_g,c12_b,c12_g
7594201,8,5,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7594201,8,6,0,0,4,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7594201,8,7,0,0,0,0,1,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7594201,8,8,0,0,0,0,0,1,9,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7594201,8,9,0,0,0,0,0,0,0,2,13,11,13,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7594201,8,10,0,0,0,0,1,0,0,0,1,0,14,7,5,18,0,1,0,0,0,0,0,0,0,0,0,0
7594201,8,11,0,0,0,0,0,0,0,0,0,0,2,3,21,14,15,10,3,0,0,0,0,0,0,0,0,0
7594201,8,12,0,0,0,0,0,0,0,0,0,0,0,0,4,2,17,12,20,13,1,0,0,0,0,0,0,0
7594201,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,28,16,25,18,1,0,0,0,0,0
7594201,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,23,27,26,24,0,0,0,0
7594201,8,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,34,26,19,9,1,0
7594201,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,16,15,14,13
7594201,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,8
7594201,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7594201,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7594944,8,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7594944,8,4,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7594944,8,5,3,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7594944,8,6,0,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7594944,8,7,0,0,0,0,6,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7594944,8,8,0,0,0,0,0,0,0,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7594944,8,9,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7596461,8,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7596461,8,4,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7596461,8,5,10,13,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7596461,8,6,1,2,10,9,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7596461,8,7,0,0,2,3,6,10,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7596461,8,8,0,0,0,0,1,1,8,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7596461,8,9,0,0,0,0,0,0,1,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7596461,8,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7598664,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7598664,8,4,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7598664,8,5,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7598664,8,6,0,0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7598664,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7598664,8,8,0,0,0,0,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7598664,8,9,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600784,8,5,0,0,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600784,8,6,0,0,19,12,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600784,8,7,0,0,1,4,34,11,22,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600784,8,8,0,0,0,0,1,0,34,26,33,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600784,8,9,0,0,0,0,0,0,0,0,35,29,33,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600784,8,10,0,0,0,0,0,0,0,0,0,0,40,22,33,16,0,0,0,0,0,0,0,0,0,0,0,0
7600784,8,11,0,0,0,0,0,0,0,0,0,0,0,0,41,20,30,32,0,0,0,0,0,0,0,0,0,0
7600784,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,26,35,25,0,0,0,0,0,0,0,0
7600784,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,37,34,34,1,0,0,0,0,0
7600784,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,30,24,0,0,0,0
7600784,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44,31,20,16,0,0
7600784,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,31,32,28,21
7600784,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24
7600784,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7613850,8,5,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7613850,8,6,0,0,29,16,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7613850,8,7,0,0,3,0,29,18,15,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7613850,8,8,0,0,0,0,1,0,15,18,18,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7613850,8,9,0,0,0,0,0,0,1,0,24,20,38,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7613850,8,10,0,0,0,0,0,0,0,0,2,1,57,75,42,55,1,1,0,0,0,0,0,0,0,0,0,0
7613850,8,11,0,0,0,0,0,0,0,0,0,0,0,0,63,50,45,62,0,0,0,0,0,0,0,0,0,0
7613850,8,12,0,0,0,0,0,0,0,0,0,0,0,0,3,2,68,71,0,0,0,0,0,0,0,0,0,0
7613850,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
7613850,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7613850,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7619862,8,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7619862,8,4,18,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7619862,8,5,13,13,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7619862,8,6,0,1,11,8,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7619862,8,7,0,0,0,0,9,8,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7619862,8,8,0,0,0,0,0,0,6,6,14,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7619862,8,9,0,0,0,0,0,0,1,0,8,9,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7619862,8,10,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7619862,8,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7621454,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7621454,8,4,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7621454,8,5,6,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7621454,8,6,0,0,4,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7621454,8,7,0,0,1,0,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7621454,8,8,0,0,0,0,0,0,8,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7621454,8,9,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7623262,8,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7623262,8,5,2,2,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7623262,8,6,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7623262,8,7,0,0,0,0,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7623262,8,8,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7623262,8,9,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7636123,8,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7636123,8,4,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7636123,8,5,13,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7636123,8,6,1,2,9,11,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7636123,8,7,0,0,1,1,7,8,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7636123,8,8,0,0,0,0,4,1,15,9,14,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7636123,8,9,0,0,0,0,0,0,0,2,18,16,68,78,3,9,0,0,0,0,0,0,0,0,0,0,0,0
7636123,8,10,0,0,0,0,0,0,0,0,3,1,43,52,113,70,15,5,0,0,0,0,0,0,0,0,0,0
7636123,8,11,0,0,0,0,0,0,0,0,0,0,5,1,61,58,86,78,0,0,0,0,0,0,0,0,0,0
7636123,8,12,0,0,0,0,0,0,0,0,0,0,0,0,7,0,77,42,0,0,0,0,0,0,0,0,0,0
7636123,8,13,0,0,0,0,0,0,0,0,0,0,1,0,2,1,5,3,0,0,0,0,0,0,0,0,0,0
7636123,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7639679,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7639679,8,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7639679,8,5,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7639679,8,6,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7639679,8,7,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7639679,8,8,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7639755,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7639755,8,5,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7639755,8,6,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7639755,8,7,0,0,1,1,4,4,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7639755,8,8,0,0,0,1,0,0,3,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7639755,8,9,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7639755,8,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7642025,8,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7642025,8,6,0,0,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7642025,8,7,0,0,0,0,5,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7642025,8,8,0,0,0,1,1,0,3,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7642025,8,9,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7642025,8,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7642025,8,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7644620,8,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7644620,8,4,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7644620,8,5,9,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7644620,8,6,1,0,9,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7644620,8,7,0,0,2,0,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7644620,8,8,0,0,0,0,1,0,4,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7644620,8,9,0,0,0,0,0,0,1,1,13,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7644620,8,10,0,0,0,0,0,0,0,0,1,0,13,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0
7644620,8,11,0,0,0,0,0,0,0,0,0,0,1,0,13,5,18,5,0,0,0,0,0,0,0,0,0,0
7644620,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,7,0,0,0,0,0,0,0,0,0,0
7644620,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
7644620,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7658914,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7658914,8,4,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7658914,8,5,7,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7658914,8,6,0,0,4,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7658914,8,7,0,0,0,0,4,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7658914,8,8,0,0,0,0,0,0,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7658914,8,9,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7658914,8,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7658914,8,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7658922,8,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7658922,8,4,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7658922,8,5,19,21,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7658922,8,6,3,0,29,21,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7658922,8,7,0,0,2,1,24,24,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7658922,8,8,0,0,0,0,2,1,27,27,11,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7658922,8,9,0,0,0,0,0,0,2,2,23,33,30,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0
7658922,8,10,0,0,0,0,0,0,0,0,2,1,33,51,27,26,1,0,0,0,0,0,0,0,0,0,0,0
7658922,8,11,0,0,0,0,0,0,0,0,0,1,2,0,46,43,31,32,0,0,0,0,0,0,0,0,0,0
7658922,8,12,0,0,0,0,0,0,0,0,0,1,0,0,3,1,52,45,0,0,0,0,0,0,0,0,0,0
7658922,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
7658922,8,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7658922,8,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7658922,8,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7665608,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7665608,8,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7665608,8,5,4,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7665608,8,6,0,0,5,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7665608,8,7,0,0,0,0,6,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7665608,8,8,0,0,0,0,0,0,5,6,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7665608,8,9,0,0,0,0,0,0,0,0,7,5,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7665608,8,10,0,0,0,0,0,0,0,0,0,0,18,9,12,18,1,1,0,0,0,0,0,0,0,0,0,0
7665608,8,11,0,0,0,0,0,0,0,0,0,0,0,0,17,14,13,15,0,0,0,0,0,0,0,0,0,0
7665608,8,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,13,0,0,0,0,0,0,0,0,0,0
7665608,8,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
7665608,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7672173,8,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7672173,8,9,0,0,0,0,0,0,0,0,0,0,22,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7672173,8,10,0,0,0,0,0,0,0,0,0,0,28,11,24,23,1,0,0,0,0,0,0,0,0,0,0,0
7672173,8,11,0,0,0,0,0,0,0,0,0,0,0,0,19,18,16,27,0,0,0,0,0,0,0,0,0,0
7672173,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,0,0,0,0,0,0,0,0,0,0
7672173,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7674613,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
7674613,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,48,1,4,0,0,0,0,0,0
7674613,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,48,49,4,5,0,0,0,0
7674613,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,46,28,58,47,6,3,1,0
7674613,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,34,37,111,137,7,6
7674613,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,104,73,125,141
7674613,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,85,71
7674613,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2
7674613,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7674613,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7676578,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7676578,8,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7676578,8,5,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7676578,8,6,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7676578,8,7,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7676578,8,8,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7676578,8,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7676578,8,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7678875,8,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7678875,8,5,4,5,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7678875,8,6,2,0,8,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7678875,8,7,0,0,0,1,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7678875,8,8,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7678875,8,9,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7680169,8,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7680169,8,6,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7680169,8,7,0,0,0,0,3,1,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7680169,8,8,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7680169,8,9,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7680169,8,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7705819,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7705819,8,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7705819,8,5,1,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7705819,8,6,0,0,5,2,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7705819,8,7,0,0,0,0,5,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7705819,8,8,0,0,0,0,0,0,5,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7705819,8,9,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7706656,8,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7706656,8,5,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7706656,8,6,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7706656,8,7,0,0,0,0,2,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7706656,8,8,0,0,0,0,0,0,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7718963,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7718963,8,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7718963,8,5,6,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7718963,8,6,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7718963,8,7,0,0,1,0,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7718963,8,8,0,0,0,0,0,0,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7718963,8,9,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7720563,8,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7720563,8,4,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7720563,8,5,12,3,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7720563,8,6,1,0,18,12,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7720563,8,7,0,0,2,1,19,9,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7720563,8,8,0,0,0,0,0,0,17,6,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7720563,8,9,0,0,0,1,0,0,1,0,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7724740,8,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7724740,8,5,9,7,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7724740,8,6,0,0,10,8,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7724740,8,7,0,0,0,0,8,3,6,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7724740,8,8,0,0,0,0,0,1,5,4,6,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
